,relative_path,full_path,instrument,instrument_id
134,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1463__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1463__3.wav,pia,0
135,../../IRMAS/IRMAS-TrainingData/pia/[pia][cla]1352__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][cla]1352__2.wav,pia,0
136,../../IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1445__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1445__2.wav,pia,0
137,../../IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1334__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1334__3.wav,pia,0
138,../../IRMAS/IRMAS-TrainingData/pia/162__[pia][dru][pop_roc]1436__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/162__[pia][dru][pop_roc]1436__3.wav,pia,0
139,../../IRMAS/IRMAS-TrainingData/pia/[pia][cla]1325__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][cla]1325__2.wav,pia,0
140,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1356__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1356__2.wav,pia,0
141,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1480__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1480__2.wav,pia,0
142,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1298__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1298__3.wav,pia,0
143,../../IRMAS/IRMAS-TrainingData/pia/002__[pia][nod][cla]1382__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/002__[pia][nod][cla]1382__1.wav,pia,0
144,../../IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1541__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1541__2.wav,pia,0
145,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1373__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1373__2.wav,pia,0
146,../../IRMAS/IRMAS-TrainingData/pia/[pia][cla]1312__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][cla]1312__2.wav,pia,0
147,../../IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1349__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1349__3.wav,pia,0
148,../../IRMAS/IRMAS-TrainingData/pia/228__[pia][nod][pop_roc]1437__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/228__[pia][nod][pop_roc]1437__3.wav,pia,0
149,../../IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1317__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1317__1.wav,pia,0
150,../../IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1296__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1296__3.wav,pia,0
151,../../IRMAS/IRMAS-TrainingData/pia/228__[pia][nod][pop_roc]1437__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/228__[pia][nod][pop_roc]1437__2.wav,pia,0
152,../../IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1326__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1326__1.wav,pia,0
153,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1484__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1484__2.wav,pia,0
154,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1509__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1509__2.wav,pia,0
155,../../IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1376__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1376__1.wav,pia,0
156,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1518__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1518__1.wav,pia,0
157,../../IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1310__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1310__2.wav,pia,0
158,../../IRMAS/IRMAS-TrainingData/pia/199__[pia][nod][cla]1383__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/199__[pia][nod][cla]1383__1.wav,pia,0
159,../../IRMAS/IRMAS-TrainingData/pia/104__[pia][nod][cla]1387__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/104__[pia][nod][cla]1387__2.wav,pia,0
160,../../IRMAS/IRMAS-TrainingData/pia/[pia][cla]1496__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][cla]1496__2.wav,pia,0
161,../../IRMAS/IRMAS-TrainingData/pia/224__[pia][dru][cou_fol]1422__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/224__[pia][dru][cou_fol]1422__1.wav,pia,0
162,../../IRMAS/IRMAS-TrainingData/pia/153__[pia][dru][cou_fol]1419__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/153__[pia][dru][cou_fol]1419__2.wav,pia,0
163,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1504__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1504__1.wav,pia,0
164,../../IRMAS/IRMAS-TrainingData/pia/254__[pia][nod][cla]1406__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/254__[pia][nod][cla]1406__1.wav,pia,0
165,../../IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1330__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1330__2.wav,pia,0
166,../../IRMAS/IRMAS-TrainingData/pia/084__[pia][nod][cla]1410__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/084__[pia][nod][cla]1410__1.wav,pia,0
167,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1481__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1481__2.wav,pia,0
168,../../IRMAS/IRMAS-TrainingData/pia/215__[pia][dru][jaz_blu]1432__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/215__[pia][dru][jaz_blu]1432__3.wav,pia,0
169,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1357__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1357__3.wav,pia,0
170,../../IRMAS/IRMAS-TrainingData/pia/[pia][cla]1327__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][cla]1327__1.wav,pia,0
171,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1501__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1501__2.wav,pia,0
172,../../IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1302__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1302__3.wav,pia,0
173,../../IRMAS/IRMAS-TrainingData/pia/[pia][cla]1291__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][cla]1291__3.wav,pia,0
174,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1471__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1471__1.wav,pia,0
175,../../IRMAS/IRMAS-TrainingData/pia/[pia][cla]1297__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][cla]1297__2.wav,pia,0
176,../../IRMAS/IRMAS-TrainingData/pia/157__[pia][nod][cla]1400__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/157__[pia][nod][cla]1400__1.wav,pia,0
177,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1519__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1519__1.wav,pia,0
178,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1505__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1505__1.wav,pia,0
179,../../IRMAS/IRMAS-TrainingData/pia/[pia][cla]1499__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][cla]1499__1.wav,pia,0
180,../../IRMAS/IRMAS-TrainingData/pia/161__[pia][nod][pop_roc]1441__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/161__[pia][nod][pop_roc]1441__2.wav,pia,0
181,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1459__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1459__2.wav,pia,0
182,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1469__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1469__1.wav,pia,0
183,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1514__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1514__2.wav,pia,0
184,../../IRMAS/IRMAS-TrainingData/pia/056__[pia][nod][cla]1385__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/056__[pia][nod][cla]1385__1.wav,pia,0
185,../../IRMAS/IRMAS-TrainingData/pia/224__[pia][dru][cou_fol]1422__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/224__[pia][dru][cou_fol]1422__3.wav,pia,0
186,../../IRMAS/IRMAS-TrainingData/pia/[pia][cla]1496__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][cla]1496__3.wav,pia,0
187,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1491__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1491__3.wav,pia,0
188,../../IRMAS/IRMAS-TrainingData/pia/244__[pia][nod][cla]1384__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/244__[pia][nod][cla]1384__2.wav,pia,0
189,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1518__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1518__3.wav,pia,0
190,../../IRMAS/IRMAS-TrainingData/pia/[pia][cla]1341__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][cla]1341__2.wav,pia,0
191,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1300__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1300__1.wav,pia,0
192,../../IRMAS/IRMAS-TrainingData/pia/219__[pia][nod][cla]1393__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/219__[pia][nod][cla]1393__2.wav,pia,0
193,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1530__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1530__3.wav,pia,0
194,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1510__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1510__3.wav,pia,0
195,../../IRMAS/IRMAS-TrainingData/pia/112__[pia][nod][cla]1392__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/112__[pia][nod][cla]1392__2.wav,pia,0
196,../../IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1289__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1289__2.wav,pia,0
197,../../IRMAS/IRMAS-TrainingData/pia/125__[pia][nod][cla]1378__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/125__[pia][nod][cla]1378__2.wav,pia,0
198,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1520__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1520__3.wav,pia,0
199,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1493__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1493__2.wav,pia,0
200,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1522__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1522__1.wav,pia,0
201,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1522__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1522__3.wav,pia,0
202,../../IRMAS/IRMAS-TrainingData/pia/[pia][cla]1364__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][cla]1364__2.wav,pia,0
203,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1527__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1527__1.wav,pia,0
204,../../IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1288__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1288__1.wav,pia,0
205,../../IRMAS/IRMAS-TrainingData/pia/187__[pia][nod][cla]1404__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/187__[pia][nod][cla]1404__3.wav,pia,0
206,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1360__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1360__3.wav,pia,0
207,../../IRMAS/IRMAS-TrainingData/pia/086__[pia][dru][jaz_blu]1424__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/086__[pia][dru][jaz_blu]1424__3.wav,pia,0
208,../../IRMAS/IRMAS-TrainingData/pia/190__[pia][dru][jaz_blu]1435__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/190__[pia][dru][jaz_blu]1435__2.wav,pia,0
209,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1469__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1469__3.wav,pia,0
210,../../IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1290__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1290__2.wav,pia,0
211,../../IRMAS/IRMAS-TrainingData/pia/144__[pia][nod][cla]1380__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/144__[pia][nod][cla]1380__2.wav,pia,0
212,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1511__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1511__1.wav,pia,0
213,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1373__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1373__3.wav,pia,0
214,../../IRMAS/IRMAS-TrainingData/pia/029__[pia][nod][cla]1411__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/029__[pia][nod][cla]1411__1.wav,pia,0
215,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1493__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1493__3.wav,pia,0
216,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1505__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1505__3.wav,pia,0
217,../../IRMAS/IRMAS-TrainingData/pia/057__[pia][nod][cla]1413__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/057__[pia][nod][cla]1413__3.wav,pia,0
218,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1485__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1485__3.wav,pia,0
219,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1474__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1474__1.wav,pia,0
220,../../IRMAS/IRMAS-TrainingData/pia/190__[pia][dru][jaz_blu]1435__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/190__[pia][dru][jaz_blu]1435__1.wav,pia,0
221,../../IRMAS/IRMAS-TrainingData/pia/212__[pia][nod][cla]1397__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/212__[pia][nod][cla]1397__3.wav,pia,0
222,../../IRMAS/IRMAS-TrainingData/pia/131__[pia][nod][cla]1402__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/131__[pia][nod][cla]1402__2.wav,pia,0
223,../../IRMAS/IRMAS-TrainingData/pia/170__[pia][nod][cla]1403__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/170__[pia][nod][cla]1403__1.wav,pia,0
224,../../IRMAS/IRMAS-TrainingData/pia/[pia][cla]1453__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][cla]1453__2.wav,pia,0
225,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1462__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1462__3.wav,pia,0
226,../../IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1546__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1546__2.wav,pia,0
227,../../IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1310__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1310__1.wav,pia,0
228,../../IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1537__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1537__2.wav,pia,0
229,../../IRMAS/IRMAS-TrainingData/pia/[pia][cla]1307__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][cla]1307__2.wav,pia,0
230,../../IRMAS/IRMAS-TrainingData/pia/[pia][cla]1307__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][cla]1307__1.wav,pia,0
231,../../IRMAS/IRMAS-TrainingData/pia/144__[pia][nod][cla]1380__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/144__[pia][nod][cla]1380__3.wav,pia,0
232,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1526__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1526__3.wav,pia,0
233,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1318__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1318__3.wav,pia,0
234,../../IRMAS/IRMAS-TrainingData/pia/[pia][cla]1367__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][cla]1367__1.wav,pia,0
235,../../IRMAS/IRMAS-TrainingData/pia/[pia][cla]1370__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][cla]1370__2.wav,pia,0
236,../../IRMAS/IRMAS-TrainingData/pia/[pia][cla]1562__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][cla]1562__3.wav,pia,0
237,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1366__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1366__2.wav,pia,0
238,../../IRMAS/IRMAS-TrainingData/pia/[pia][cla]1305__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][cla]1305__2.wav,pia,0
239,../../IRMAS/IRMAS-TrainingData/pia/124__[pia][nod][jaz_blu]1426__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/124__[pia][nod][jaz_blu]1426__1.wav,pia,0
240,../../IRMAS/IRMAS-TrainingData/pia/[pia][cla]1456__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][cla]1456__2.wav,pia,0
241,../../IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1333__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1333__2.wav,pia,0
242,../../IRMAS/IRMAS-TrainingData/pia/[pia][cla]1337__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][cla]1337__3.wav,pia,0
243,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1474__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1474__2.wav,pia,0
244,../../IRMAS/IRMAS-TrainingData/pia/027__[pia][nod][cla]1398__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/027__[pia][nod][cla]1398__3.wav,pia,0
245,../../IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1326__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1326__3.wav,pia,0
246,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1527__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1527__2.wav,pia,0
247,../../IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1320__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1320__1.wav,pia,0
248,../../IRMAS/IRMAS-TrainingData/pia/135__[pia][nod][cla]1396__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/135__[pia][nod][cla]1396__2.wav,pia,0
249,../../IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1445__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1445__3.wav,pia,0
250,../../IRMAS/IRMAS-TrainingData/pia/101__[pia][nod][cla]1399__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/101__[pia][nod][cla]1399__2.wav,pia,0
251,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1513__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1513__2.wav,pia,0
252,../../IRMAS/IRMAS-TrainingData/pia/001__[pia][nod][cla]1389__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/001__[pia][nod][cla]1389__3.wav,pia,0
253,../../IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1316__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1316__2.wav,pia,0
254,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1467__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1467__1.wav,pia,0
255,../../IRMAS/IRMAS-TrainingData/pia/[pia][cla]1284__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][cla]1284__2.wav,pia,0
256,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1298__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1298__1.wav,pia,0
257,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1528__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1528__2.wav,pia,0
258,../../IRMAS/IRMAS-TrainingData/pia/185__[pia][dru][pop_roc]1442__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/185__[pia][dru][pop_roc]1442__2.wav,pia,0
259,../../IRMAS/IRMAS-TrainingData/pia/104__[pia][nod][cla]1387__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/104__[pia][nod][cla]1387__3.wav,pia,0
260,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1470__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1470__2.wav,pia,0
261,../../IRMAS/IRMAS-TrainingData/pia/219__[pia][nod][cla]1393__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/219__[pia][nod][cla]1393__3.wav,pia,0
262,../../IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1306__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1306__2.wav,pia,0
263,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1515__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1515__3.wav,pia,0
264,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1314__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1314__3.wav,pia,0
265,../../IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1295__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1295__3.wav,pia,0
266,../../IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1289__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1289__1.wav,pia,0
267,../../IRMAS/IRMAS-TrainingData/pia/[pia][cla]1307__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][cla]1307__3.wav,pia,0
268,../../IRMAS/IRMAS-TrainingData/pia/[pia][cla]1337__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][cla]1337__2.wav,pia,0
